,id,num_mass_0,num_mass_1,num_mass_2,num_mass_3,num_mass_4,num_mass_5,num_mass_6,num_mass_7,num_mass_8,num_mass_9,num_mass_10,num_mass_11,num_mass_12,num_mass_13,num_mass_14,num_mass_15,num_mass_16,num_mass_17,num_mass_18,num_mass_19,num_mass_20,num_mass_21,num_mass_22,num_mass_23,num_mass_24,num_mass_25,num_mass_26,num_mass_27,num_mass_28,num_mass_29,num_mass_30,num_mass_31,num_mass_32,num_mass_33,num_mass_34,num_mass_35,num_mass_36,num_mass_37,num_mass_38,num_mass_39,num_mass_40,num_mass_41,num_mass_42,num_mass_43,num_mass_44,num_mass_45,num_mass_46,num_mass_47,num_mass_48,num_mass_49,num_mass_50,num_mass_51,num_mass_52,num_mass_53,num_mass_54,num_mass_55,atoms,num_density,num_Triclinic,num_Monoclinic,num_Orthorhombic,num_Tetragonal,num_Trigonal,num_Hexagonal,num_Cubic,value_per_atom
3455,PN_CH32GVPR3NMKZTT6JAMNQF4PKUQPSNIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([51, 62]), 'positions': array([[0.00000000e+00, 0.00000000e+00, 0.00000000e+00],
       [0.00000000e+00, 8.40000000e-06, 5.64997447e+01]]), 'cell': array([[ 2.1625959 ,  1.24857602,  3.76664961],
       [-2.1625959 ,  1.24857602,  3.76664961],
       [ 0.        , -2.49715036,  3.76664972]]), 'pbc': array([False, False, False])}",4.459270477972432,0,0,0,0,1,0,0,-1.5775718023941758
3456,PN_FVODKCP6SZPWUFPT2TOI4HE4WMAL7OV2,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([26, 15, 15, 15, 15, 15]), 'positions': array([[ 17.6012892 , -53.92927593,   0.        ],
       [ 17.6012892 ,  -7.52188698,   0.        ],
       [ 17.6012892 ,  20.9959191 ,   0.        ],
       [ 17.6012892 , -16.46153284,  21.45976415],
       [ 17.6012892 ,  29.90973574,  21.45976415],
       [ 17.6012892 , -53.88874107,  21.45976415]]), 'cell': array([[ 1.76012892, -6.0671838 ,  0.        ],
       [ 1.76012892,  6.0671838 ,  0.        ],
       [ 0.        ,  0.        ,  4.29195283]]), 'pbc': array([False, False, False])}",0.9471051820819917,0,0,1,0,0,0,0,-0.1254662331799127
3457,PN_QJJEGMLPIMJ42VVTT4RB6GCTNI2OGMME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([33, 33, 33, 33, 33, 33, 33, 29]), 'positions': array([[21.0407959, 42.0815918, 21.0407959],
       [42.0815918, 21.0407959, 21.0407959],
       [21.0407959, 21.0407959,  0.       ],
       [21.0407959,  0.       , 21.0407959],
       [ 0.       , 21.0407959, 21.0407959],
       [21.0407959, 21.0407959, 42.0815918],
       [42.0815918, 42.0815918, 42.0815918],
       [ 0.       ,  0.       ,  0.       ]]), 'cell': array([[0.        , 4.20815918, 4.20815918],
       [4.20815918, 0.        , 4.20815918],
       [4.20815918, 4.20815918, 0.        ]]), 'pbc': array([False, False, False])}",0.9290582534788427,0,0,0,0,0,0,1,0.5110070369431146
3458,PN_2FB72BTFKHRB46DQJSRKMOJHWADDRPLW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([77, 28]), 'positions': array([[ 0.        ,  0.        ,  0.        ],
       [14.66760019, 14.66760019, 14.66760019]]), 'cell': array([[2.933512, 0.      , 0.      ],
       [0.      , 2.933512, 0.      ],
       [0.      , 0.      , 2.933512]]), 'pbc': array([False, False, False])}",9.93938597225441,0,0,0,0,0,0,1,0.12311037747812392
3459,PN_XU7KNENGJZ55U22RSZKC2TYL2NYIXZKV,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([19, 19, 15, 15, 15, 15]), 'positions': array([[ 1.14986425e+01, -4.29591862e-16,  1.16857114e+01],
       [ 3.45326367e+01,  2.03432631e-15,  3.50571343e+01],
       [ 3.45237508e+01,  2.49671567e+01,  1.16857114e+01],
       [ 1.15075284e+01, -2.49671567e+01,  3.50571343e+01],
       [ 3.45237508e+01, -2.49671567e+01,  1.16857114e+01],
       [ 1.15075284e+01,  2.49671567e+01,  3.50571343e+01]]), 'cell': array([[ 2.30156396, -5.78166518,  0.        ],
       [ 2.30156396,  5.78166518,  0.        ],
       [ 0.        ,  0.        ,  4.67428457]]), 'pbc': array([False, False, False])}",0.5632787698642765,0,0,1,0,0,0,0,-0.22786571302168745
3460,PN_AEBOGGN7UQLEHBLT6DOFVK33FLYPKPSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([56, 49, 49, 49]), 'positions': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [ 0.00000000e+00,  6.50490553e+01,  3.11908249e+01],
       [ 6.59283517e-16,  9.76260108e+01,  4.66363146e+01],
       [-1.30486633e-17,  3.24720998e+01,  1.57453352e+01]]), 'cell': array([[ 1.85654561,  5.95335679,  0.02009582],
       [-1.85654561,  5.95335679,  0.02009582],
       [ 0.        ,  1.10309748,  6.19797334]]), 'pbc': array([False, False, False])}",1.8415042619354574,0,1,0,0,0,0,0,-0.15024257389163775
3461,PN_555PLCOST3PF2FQPUVZIQL4DBOXOKYZ5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([11, 78, 78, 78]), 'positions': array([[ 0.        ,  0.        ,  0.        ],
       [19.6059202 ,  0.        , 63.98365068],
       [ 0.        ,  0.        , 43.85242255],
       [19.6059202 ,  0.        , 23.72119442]]), 'cell': array([[ 1.96059202, -1.96168543,  0.        ],
       [ 1.96059202,  1.96168543,  0.        ],
       [ 0.        ,  0.        ,  8.77048451]]), 'pbc': array([False, False, False])}",3.2324048144259674,0,0,0,1,0,0,0,-0.031906031869737284
3462,PN_QWC26BTVEYOP43X3BWDTCQMEPVYWZKPH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([20, 53, 53, 53]), 'positions': array([[ 0.        ,  0.        ,  0.        ],
       [26.24118258, 26.24118258,  0.        ],
       [26.24118258,  0.        , 26.24118258],
       [ 0.        , 26.24118258, 26.24118258]]), 'cell': array([[5.24824166, 0.        , 0.        ],
       [0.        , 5.24824166, 0.        ],
       [0.        , 0.        , 5.24824166]]), 'pbc': array([False, False, False])}",1.1550952076150707,0,0,0,0,0,0,1,-0.787452079627013
3463,PN_UYMOJAKLTXUFOZ3RVIJMCBJHOX7I7SHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([28, 28, 50, 50]), 'positions': array([[ 0.        ,  0.        ,  1.97282139],
       [17.3734909 , 18.5357985 , 37.45382098],
       [ 0.        ,  0.        , 29.16508278],
       [17.3734909 , 18.5357985 , 10.26155959]]), 'cell': array([[3.47469818, 0.        , 0.        ],
       [0.        , 3.7071597 , 0.        ],
       [0.        , 0.        , 5.25688565]]), 'pbc': array([False, False, False])}",2.6198356493507418,0,0,1,0,0,0,0,-0.11513186497803574
3464,PN_UMHOEIYP3HYAAEGJFVW37PYMXAEWYROR,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([19, 19, 15, 15]), 'positions': array([[ 13.3789903 ,  48.21606899,  15.42227805],
       [ 13.3789903 , -48.21606899,  46.26683415],
       [ 13.3789903 ,  15.12330512,  15.42227805],
       [ 13.3789903 , -15.12330512,  46.26683415]]), 'cell': array([[ 1.33789903, -6.41085368,  0.        ],
       [ 1.33789903,  6.41085368,  0.        ],
       [ 0.        ,  0.        ,  6.16891122]]), 'pbc': array([False, False, False])}",0.6621658726838611,0,0,1,0,0,0,0,0.15409283796011986
3465,PN_OY5JPWXKQHEJWT6CTNBITUKBCUGQM422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([56, 82, 82, 82]), 'positions': array([[ 0.        ,  0.        ,  0.        ],
       [19.46936685, 23.918421  , 53.30525642],
       [ 0.        ,  0.        , 37.4810317 ],
       [19.46936685, 23.918421  , 21.65680698]]), 'cell': array([[3.89387337, 0.        , 0.        ],
       [0.        , 4.7836842 , 0.        ],
       [0.        , 0.        , 7.49620634]]), 'pbc': array([False, False, False])}",2.4674092369088423,0,0,1,0,0,0,0,-0.25944541255912545
3466,PN_7I4N24PCYLQIAQVW4BPARSFVR3T73SFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([47, 47, 47, 47, 47, 78, 78, 78, 78, 78, 78, 78]), 'positions': array([[ 3.02574001e-16, -2.28550042e-15,  1.21076210e+02],
       [-1.19730085e-15,  6.01715919e+01,  2.01733016e+01],
       [-1.29246971e-15,  4.01156724e+01,  4.07443265e+01],
       [-1.18900637e-15, -2.21592138e-15,  8.14538805e+01],
       [ 5.51065992e-16,  2.00597529e+01,  2.01733016e+01],
       [ 1.57429249e-15,  1.93735358e+01,  6.03243638e+01],
       [ 2.02399567e+01,  1.90886568e+01,  4.07311225e+01],
       [ 2.02399567e+01,  0.00000000e+00,  6.05013629e+01],
       [ 6.31752742e-16, -1.03169467e-15,  4.03503743e+01],
       [ 2.02399567e+01,  2.07421366e+01, -3.05484704e-01],
       [ 2.02399567e+01, -2.58493941e-15,  1.97147520e+01],
       [ 2.02399567e+01, -1.90886568e+01,  4.07311225e+01]]), 'cell': array([[-2.02399567,  4.01156724,  6.06298485],
       [ 2.02399567, -4.01156724,  6.06298485],
       [ 2.02399567,  4.01156724, -6.06298485]]), 'pbc': array([False, False, False])}",1.5385117852503836,0,0,1,0,0,0,0,0.03845082244271284
3467,PN_WWJYDTNAOWCPVSYH7CNKF4W2G376OBSJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([29, 29, 29, 29, 46, 46, 46, 46, 46, 46, 46, 46]), 'positions': array([[ 1.92323161e-07, -1.92323161e-07,  2.13752077e+02],
       [-1.92323161e-07,  1.92323161e-07,  1.95766297e+01],
       [ 1.92323163e+01, -1.92323162e-07,  3.87555470e+01],
       [ 1.92323159e+01,  1.92323162e-07,  7.79088064e+01],
       [-9.26787232e-16,  9.26787232e-16,  1.74850177e+02],
       [-1.40820776e-16,  1.40820776e-16,  5.84785298e+01],
       [ 1.92323161e+01,  0.00000000e+00, -1.46353098e-01],
       [ 0.00000000e+00,  1.92323161e+01,  1.46353098e-01],
       [ 1.92323160e-07, -1.92323160e-07,  1.36537943e+02],
       [-1.92323162e-07,  1.92323162e-07,  9.67907640e+01],
       [ 1.92323162e-07,  1.92323159e+01,  7.82057661e+01],
       [-1.92323159e-07,  1.92323163e+01,  3.84585873e+01]]), 'cell': array([[ -1.92323161,   1.92323161,  11.66643534],
       [  1.92323161,  -1.92323161,  11.66643534],
       [  1.92323161,   1.92323161, -11.66643534]]), 'pbc': array([False, False, False])}",0.9846926751273666,0,0,0,1,0,0,0,-0.0814270191338154
3468,PN_DZXKBYDP4EO2DOLXV3JTPISLGL4FWX4F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([63, 63, 31, 31, 31, 31]), 'positions': array([[-4.60851999e+01, -1.88801022e+01,  3.42679987e+01],
       [-2.30426200e-07,  1.88801019e+01,  4.11007983e+01],
       [-2.30426199e-07,  4.98370031e+00,  1.21796997e+01],
       [-2.30426000e+01,  4.98370031e+00,  2.55046990e+01],
       [-2.30426002e+01, -4.98370069e+00,  4.98640980e+01],
       [-4.60851999e+01, -4.98370069e+00,  6.31890973e+01]]), 'cell': array([[-4.608524,  0.      ,  0.      ],
       [-2.304262, -3.776028,  3.768441],
       [ 2.304262,  3.776028,  3.768441]]), 'pbc': array([False, False, False])}",1.6905264523309154,0,0,1,0,0,0,0,-0.7244935671849531
3469,PN_5F5R3PWMIJR6LJ64GIT2ZFU7EEVHBXMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([77, 77, 77, 77, 77, 77, 77, 77, 50]), 'positions': array([[ 1.44240146e+01, -1.44240146e+01,  1.97241330e+01],
       [-1.44240146e+01,  1.44240146e+01,  1.97241330e+01],
       [ 2.78869655e+01,  5.39760662e-16,  8.78063061e-17],
       [ 1.44240146e+01,  1.44240146e+01,  1.97241330e+01],
       [ 5.39760662e-16,  2.78869655e+01,  8.78063061e-17],
       [ 2.71827772e+01,  2.71827772e+01, -1.86917898e-16],
       [ 5.53266181e+01,  2.32047725e-15,  1.00710302e-15],
       [ 2.32047725e-15,  5.53266181e+01,  1.00710302e-15],
       [ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00]]), 'cell': array([[-4.16067918,  4.16067918,  1.9724133 ],
       [ 4.16067918, -4.16067918,  1.9724133 ],
       [ 4.16067918,  4.16067918, -1.9724133 ]]), 'pbc': array([False, False, False])}",2.276545076072857,0,0,0,1,0,0,0,0.06729423816371928
3470,PN_JHTPHBEXWK4HP4RVXA3ZSBHSVLZJ45GC,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([31, 31, 31, 31, 15, 15, 15]), 'positions': array([[-8.20484834e-16,  8.20484834e-16,  1.66039860e+02],
       [-1.27489490e-16,  1.27489490e-16,  3.95284534e+01],
       [ 6.29301541e-16, -6.29301541e-16,  1.15389735e+02],
       [-6.29301541e-16,  6.29301541e-16,  9.01785781e+01],
       [ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00],
       [-2.11795227e-16,  2.11795227e-16,  1.39777013e+02],
       [ 2.11795227e-16, -2.11795227e-16,  6.57912999e+01]]), 'cell': array([[ -1.78474093,   1.78474093,  10.27841566],
       [  1.78474093,  -1.78474093,  10.27841566],
       [  1.78474093,   1.78474093, -10.27841566]]), 'pbc': array([False, False, False])}",0.7689179457864715,0,0,0,1,0,0,0,0.020379510323148713
3471,PN_IXASZ36EILZVLLFZFZET2EQLNR6Y2LCS,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([13, 31, 31]), 'positions': array([[ 0.00000000e+00,  0.00000000e+00,  6.27030786e+01],
       [-1.61186368e-16,  1.61186368e-16,  2.03525691e+01],
       [ 7.87061370e-17, -7.87061370e-17,  1.05053588e+02]]), 'cell': array([[-1.46131957,  1.46131957,  6.27030786],
       [ 1.46131957, -1.46131957,  6.27030786],
       [ 1.46131957,  1.46131957, -6.27030786]]), 'pbc': array([False, False, False])}",1.8055506368058705,0,0,0,1,0,0,0,0.035302864859761605
3472,PN_EKUF7FS6EZSCJ4YQN5IJ3JD3NGITIRQW,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([11, 78, 78, 78, 78, 78]), 'positions': array([[ 19.998652  , -57.33285151,   0.        ],
       [ 19.998652  , -36.63395978,  19.54843915],
       [ 19.998652  , -16.43314702,   0.        ],
       [ 19.998652  ,   3.37536594,  19.54843915],
       [ 19.998652  ,  23.17755817,   0.        ],
       [ 19.998652  ,  43.37630206,  19.54843915]]), 'cell': array([[ 1.9998652 , -6.07060988,  0.        ],
       [ 1.9998652 ,  6.07060988,  0.        ],
       [ 0.        ,  0.        ,  3.90968783]]), 'pbc': array([False, False, False])}",2.2971576328650154,0,0,1,0,0,0,0,-0.05016482873474241
3473,PN_YSPNP6NDXI4KOEKMMGMQIEIC6YX73UYM,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([13, 58, 58, 58]), 'positions': array([[ 0.        ,  0.        ,  0.        ],
       [24.94270241, 24.94270241,  0.        ],
       [24.94270241,  0.        , 24.94270241],
       [ 0.        , 24.94270241, 24.94270241]]), 'cell': array([[4.988533, 0.      , 0.      ],
       [0.      , 4.988533, 0.      ],
       [0.      , 0.      , 4.988533]]), 'pbc': array([False, False, False])}",1.3460559106287537,0,0,0,0,0,0,1,-0.1653339908128144
3474,PN_OTKUSQIDK6YGG53MST6D4PBU7U25BPAN,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([13, 13, 26]), 'positions': array([[ 3.23416627e-17, -3.23416627e-17,  2.95061887e+01],
       [-3.23416627e-17,  3.23416627e-17,  5.55881375e+01],
       [ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00]]), 'cell': array([[-1.4997554 ,  1.4997554 ,  4.25471631],
       [ 1.4997554 , -1.4997554 ,  4.25471631],
       [ 1.4997554 ,  1.4997554 , -4.25471631]]), 'pbc': array([False, False, False])}",2.1637170303770494,0,0,0,1,0,0,0,-0.36144122023592
3475,PN_S7T6YBQBGSAFELUXJYX2RIB52RCRCE4F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([41, 41, 41, 41, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38,
       38, 38, 38]), 'positions': array([[ 1.96550294e+01,  1.96550294e+01,  1.96550294e+01],
       [-4.30439010e+01,  4.30439010e+01,  4.30439010e+01],
       [ 4.30439010e+01, -4.30439010e+01,  4.30439010e+01],
       [ 4.30439010e+01,  4.30439010e+01, -4.30439010e+01],
       [ 3.75451848e+01,  3.75451848e+01,  3.75451848e+01],
       [-2.51537456e+01,  2.51537456e+01,  2.51537456e+01],
       [ 2.51537456e+01, -2.51537456e+01,  2.51537456e+01],
       [ 2.51537456e+01,  2.51537456e+01, -2.51537456e+01],
       [-6.11581338e-16,  6.11581338e-16,  8.85599657e+01],
       [ 6.11581338e-16, -6.11581338e-16,  3.68378951e+01],
       [-6.11581338e-16,  8.85599657e+01,  6.11581338e-16],
       [ 6.11581338e-16,  3.68378951e+01, -6.11581338e-16],
       [ 8.85599657e+01, -6.11581338e-16,  6.11581338e-16],
       [ 3.68378951e+01,  6.11581338e-16, -6.11581338e-16],
       [ 6.26989304e+01, -5.16987883e-15,  3.13573628e+01],
       [ 5.16987883e-15,  6.26989304e+01,  3.13415676e+01],
       [-5.80319634e-15,  3.13573628e+01,  6.26989304e+01],
       [ 6.26989304e+01,  3.13415676e+01, -2.32270653e-15],
       [ 3.13573628e+01,  6.26989304e+01, -8.01705113e-15],
       [ 3.13415676e+01,  3.21825692e-15,  6.26989304e+01]]), 'cell': array([[-6.26989304,  6.26989304,  6.26989304],
       [ 6.26989304, -6.26989304,  6.26989304],
       [ 6.26989304,  6.26989304, -6.26989304]]), 'pbc': array([False, False, False])}",0.1831046492313565,0,0,0,0,0,0,1,0.9091090102933521
3476,PN_BTP4I7JKXZW6AEKLXQE3533B6EJ2GTUS,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'numbers': array([13, 13, 26, 26, 26, 26]), 'positions': array([[  0.       ,   0.       ,   0.       ],
       [ 16.7202482, -16.7202482, -16.7202482],
       [ -8.3601241,  -8.3601241, -25.0803723],
       [ 25.0803723,   8.3601241,  -8.3601241],
       [ 41.8006205,  -8.3601241,  -8.3601241],
       [  8.3601241,   8.3601241, -25.0803723]]), 'cell': array([[ 3.34404964, -3.34404964,  0.        ],
       [-3.34404964,  0.        , -3.34404964],
       [ 3.34404964,  3.34404964,  0.        ]]), 'pbc': array([False, False, False])}",1.1074491368673096,0,0,0,0,0,0,1,-0.16647378462284834
